X,Y,OBJECTID,MAR_WARD,ADDRESS,PROJECT_NAME,STATUS_PUBLIC,AGENCY_CALCULATED,TOTAL_AFFORDABLE_UNITS,LATITUDE,LONGITUDE,AFFORDABLE_UNITS_AT_0_30_AMI,AFFORDABLE_UNITS_AT_31_50_AMI,AFFORDABLE_UNITS_AT_51_60_AMI,AFFORDABLE_UNITS_AT_61_80_AMI,AFFORDABLE_UNITS_AT_81_AMI,CASE_ID,MAR_ID,XCOORD,YCOORD,FULLADDRESS,GIS_LAST_MOD_DTTM
-77.0324124286531,38.9362947805355,44686,Ward 1,"3601 14th Street Northwest, Washington, District of Columbia 20010",3601 14th ST NW,Under Construction,DHCD,1,38.93628732,-77.03241013,0,1,0,0,0,,230181,397190.05,140933.96,3601 14TH STREET NW,2023/03/13 05:00:26+00
-76.9908172865234,38.936007045684,44687,Ward 5,"1201 Perry Street Northeast, Washington, District of Columbia 20017",1201 Perry ST NE,Completed 2015 to Date,DHCD,3,38.93598615,-76.99071016,0,0,3,0,0,,72105,400796.34,140901.56,1201 PERRY STREET NE,2023/03/13 05:00:26+00
-77.0267575417576,38.9078056746531,44688,Ward 2,"1313 11th Street Northwest, Washington, District of Columbia 20001",1313 11th ST NW,Completed 2015 to Date,DHCD,1,38.90779822,-77.02675525,0,0,0,1,0,,239301,397679.4,137771.27,1313 11TH STREET NW,2023/03/13 05:00:26+00
-76.9358080726192,38.9129697338599,44689,Ward 7,"1650 Kenilworth Avenue Northeast, Washington, District of Columbia 20019",The Residences at Kenilworth Park,Completed 2015 to Date,DCHFA DHCD,13,38.91279107,-76.93584528,0,0,13,0,0,,320174,405567.44,138346.14,1650 KENILWORTH AVENUE NE,2023/03/13 05:00:26+00
-77.0164940607804,38.882063188793,44690,Ward 6,"600 4th Street Southwest, Washington, District of Columbia 20024",The Kiley,Completed 2015 to Date,DHCD,19,38.8819436,-77.01717785,0,10,0,9,0,,318962,398569.08,134913.44,600 4TH STREET SW,2023/03/13 05:00:26+00
-76.9935916311428,38.9237031391365,44691,Ward 5,"2607 Reed Street Northeast, Washington, District of Columbia 20018",2607 Reed St. NE,Completed 2015 to Date,DHCD,26,38.92373804,-76.99353537,0,1,25,0,0,,289748,400555.9,139535.7,2607 REED STREET NE,2023/03/13 05:00:26+00
-76.9988009918281,38.9100752327448,44692,Ward 5,"1348 4th Street NE, Washington, District of Columbia 20002",Union Market Gateway - 1348 4th St NE,Pipeline,OP,50,38.91006744,-76.99879871,0,8,42,0,0,19-29,286090,400104.19,138022.87,1348 4TH STREET NE,2023/03/13 05:00:26+00
-77.0230529203403,38.9296375211836,44693,Ward 1,"3117 Georgia Avenue Northwest, Washington, District of Columbia 20010",3117 Georgia Ave NW,Completed 2015 to Date,DHCD,1,38.92963006,-77.02305063,0,0,0,1,0,,229226,398001.33,140194.7,3117 GEORGIA AVENUE NW,2023/03/13 05:00:26+00
-77.0326795183425,38.9208599516974,44694,Ward 1,"1417 Belmont Street Northwest, Washington, District of Columbia 20009",1417 Belmont ST NW,Under Construction,DHCD,4,38.92085249,-77.03267722,0,1,3,0,0,,234175,397166.28,139220.57,1417 BELMONT STREET NW,2023/03/13 05:00:26+00
-77.0253941248853,38.9183269986166,44695,Ward 1,"923 V Street Northwest, Washington, District of Columbia 20001",923 V St NW,Completed 2015 to Date,DHCD,2,38.91835421,-77.02545504,0,1,0,1,0,,285464,397797.98,138939.19,923 V STREET NW,2023/03/13 05:00:26+00
-77.0093611998415,38.9121557907595,44696,Ward 5,"1634 North Capitol Street Northwest, Washington, District of Columbia 20002",1634 North Capitol St NW,Under Construction,DHCD,9,38.91213365,-77.00942936,0,0,9,0,0,,226794,399188.31,138253.87,1634 NORTH CAPITOL STREET NW,2023/03/13 05:00:26+00
-76.9896373477564,38.9019369959234,44697,Ward 6,"919 12th Street Northeast, Washington, District of Columbia 20002",OFF Twelfth,Under Construction,DHCD,2,38.90192954,-76.98963507,0,0,2,0,0,,306565,400899.07,137119.51,919 12TH STREET NE,2023/03/13 05:00:26+00
-77.0093666498638,38.9080017726827,44698,Ward 5,"1320 North Capitol Street Northwest, Washington, District of Columbia 20002",1324 N Capitol St NW,Under Construction,DHCD,6,38.90799432,-77.00936436,0,1,0,5,0,,237011,399187.79,137792.74,1320 NORTH CAPITOL STREET NW,2023/03/13 05:00:26+00
-77.0247930918557,38.95605253082,44699,Ward 4,"818 Kennedy Street Northwest, Washington, District of Columbia 20011",818 Kennedy St NW,Completed 2015 to Date,DHCD,1,38.95611235,-77.02480813,0,0,0,1,0,,254546,397851.24,143127.04,818 KENNEDY STREET NW,2023/03/13 05:00:26+00
-76.977370455598,38.8993386944899,44700,Ward 5,"759 18th St NE, Washington, District of Columbia 20002",759 18th St NE,Completed 2015 to Date,DHCD,1,38.89937522,-76.97735445,0,1,0,0,0,,319625,401963.19,136831.27,759 18TH STREET NE,2023/03/13 05:00:26+00
-76.9913593666825,38.9342570441838,44701,Ward 5,"3624 12th Street Northeast, Washington, District of Columbia 20017",3624 12th St NE,Under Construction,DHCD,1,38.93424958,-76.99135708,0,1,0,0,0,,32575,400749.36,140707.29,3624 12TH STREET NE,2023/03/13 05:00:26+00
-76.9676492309674,38.8765659248849,44702,Ward 7,"2901 Nelson Place Southeast, Washington, District of Columbia 20019",2901 Nelson Pl SE,Pipeline,DHCD,1,38.87655847,-76.96764696,0,1,0,0,0,,43679,402807.35,134303.57,2901 NELSON PLACE SE,2023/03/13 05:00:26+00
-76.9855181150345,38.9097965243127,44703,Ward 5,"1732 Montello Avenue Northeast, Washington, District of Columbia 20002",1732 Montello Ave NE,Completed 2015 to Date,DHCD,1,38.90978907,-76.98551584,0,0,0,1,0,,56871,401256.24,137992.03,1732 MONTELLO AVENUE NE,2023/03/13 05:00:26+00
-77.0282576820066,38.9309020462157,44704,Ward 1,"3300 11th Street Northwest, Washington, District of Columbia 20010",3300-3316 11th ST NW,Pipeline,DHCD,1,38.93089459,-77.02825539,0,1,0,0,0,,218168,397550.08,140335.2,3300 11TH STREET NW,2023/03/13 05:00:26+00
-77.0263757570744,38.9438499332675,44705,Ward 4,"4328 Georgia Avenue Northwest, Washington, District of Columbia 20011",4328 Georgia Ave NW,Under Construction,DHCD,2,38.94382501,-77.02629271,0,1,0,1,0,,252606,397713.67,141772.48,4328 GEORGIA AVENUE NW,2023/03/13 05:00:26+00
-76.9829397760987,38.9013271549083,44706,Ward 5,"818 Bladensburg Road Northeast, Washington, District of Columbia 20002",818 Bladensburg Rd NE,Under Construction,DHCD,3,38.90130746,-76.98300079,0,0,3,0,0,,80503,401480.04,137051.9,818 BLADENSBURG ROAD NE,2023/03/13 05:00:26+00
-77.0084647741413,38.9067008558444,44707,Ward 6,"2 Patterson Street Northeast, Washington, District of Columbia 20002",2 Patterson,Pipeline,DMPED,325,38.90669307,-77.00846249,48,147,0,130,217,,317738,399266,137648.32,2 PATTERSON STREET NE,2023/03/13 05:00:26+00
